年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2014/01,1321,大洋,1524130.0,7657969.0,9182099.0,1371538.0,2721661.00,4093199.0,2272283.0,7792.00,2861532.0,-16518.00,-36189.00,5088900.00,--,--,--,5088900.0,0.0,0.00,6542716.0,23.06,
2014/01,1323,永裕,1910560.0,1579865.0,3490425.0,977693.0,717471.00,1695164.0,869281.0,54740.00,619725.0,31588.00,-2813.00,1572521.00,--,--,222740.00,1795261.0,0.0,0.00,372463.0,18.17,
2014/01,1324,地球工業,947620.0,429278.0,1376898.0,275444.0,68577.00,344021.0,751219.0,0.00,272836.0,8822.00,0.00,1032877.00,--,--,0.00,1032877.0,0.0,0.00,0.0,13.75,
2014/01,1325,恒大,1078211.0,1023461.0,2101672.0,71293.0,92022.00,163315.0,1006828.0,2190.00,815159.0,7639.00,--,1831816.00,--,--,106541.00,1938357.0,0.0,0.00,0.0,18.19,
2014/01,1326,台化,222773688.0,309984230.0,532757918.0,96077640.0,122604108.00,218681748.0,58611863.0,8647465.00,128922929.0,72947550.00,-236522.00,268893285.00,--,--,45182885.00,314076170.0,0.0,0.00,11219610.0,45.96,
2014/01,1337,F-再生,5975601.0,6527138.0,12502739.0,2591185.0,807663.00,3398848.0,1998329.0,2935988.00,3713125.0,456449.00,--,9103891.00,--,--,--,9103891.0,0.0,0.00,0.0,45.56,
2014/01,1338,F-廣華,4781511.0,3076913.0,7858424.0,2685157.0,238506.00,2923663.0,781000.0,2181246.00,1762117.0,183245.00,--,4907608.00,--,--,27153.00,4934761.0,0.0,0.00,0.0,62.84,
2014/01,1339,昭輝,545598.0,2468024.0,3013622.0,583984.0,673125.00,1257109.0,659259.0,361063.00,736383.0,-192.00,--,--,--,--,--,1756513.0,0.0,0.00,0.0,26.64,
2014/01,1340,F-勝悅,4625061.0,287152.0,4912213.0,446708.0,7093.00,453801.0,803449.0,2540814.00,988798.0,125351.00,--,4458412.00,--,--,0.00,4458412.0,0.0,--,0.0,55.49,
2014/01,1402,遠東新,102158434.0,380321301.0,482479735.0,85906639.0,135679184.00,221585823.0,51450165.0,4681042.00,134411678.0,3952470.00,-25063.00,194470292.00,--,--,66423620.00,260893912.0,0.0,0.00,749000.0,37.8,
2014/01,1410,南染,808603.0,885745.0,1694348.0,110897.0,199640.00,310537.0,900000.0,21784.00,423975.0,-8387.00,--,1337372.00,--,--,46439.00,1383811.0,0.0,0.00,0.0,14.86,
2014/01,1413,宏洲纖維,1389631.0,1847608.0,3237239.0,1814338.0,517261.00,2331599.0,1701874.0,0.00,-843566.0,15798.00,-15040.00,859066.00,--,--,46574.00,905640.0,0.0,0.00,2097951.0,5.11,
2014/01,1414,東和,1116487.0,3550019.0,4666506.0,580435.0,801250.00,1381685.0,2200000.0,0.00,1153718.0,-68897.00,0.00,--,--,--,--,3284821.0,0.0,0.00,0.0,14.93,
2014/01,1416,廣豐,4671513.0,5066069.0,9737582.0,2807844.0,1495717.00,4303561.0,3078787.0,1111339.00,1371894.0,375905.00,-524898.00,5413027.00,--,--,20994.00,5434021.0,0.0,0.00,22564791.0,18.97,
2014/01,1417,嘉裕,3617899.0,2325975.0,5943874.0,1193407.0,253007.00,1446414.0,3798837.0,--,440099.0,258524.00,--,4497460.00,--,--,--,4497460.0,0.0,0.00,0.0,11.84,
2014/01,1418,東華,487360.0,1555908.0,2043268.0,816736.0,376578.00,1193314.0,1319276.0,8005.00,-349829.0,-4006.00,-123585.00,849861.00,--,--,93.00,849954.0,0.0,0.00,10933000.0,7.02,
2014/01,1419,新紡,1464167.0,9258447.0,10722614.0,2617671.0,824771.00,3442442.0,3000413.0,996.00,1876395.0,2415542.00,-13174.00,7280172.00,--,--,0.00,7280172.0,0.0,0.00,803829.0,24.33,
2014/01,1423,利華羊毛,1350743.0,1524909.0,2875652.0,14041.0,228003.00,242044.0,1750000.0,118304.00,465957.0,299347.00,0.00,--,--,--,--,2633608.0,0.0,0.00,0.0,15.05,
2014/01,1432,大魯閣,1602240.0,1196246.0,2798486.0,357881.0,267977.00,625858.0,1639899.0,407181.00,88931.0,23618.00,0.00,2159629.00,--,--,12999.00,2172628.0,0.0,0.00,0.0,13.17,
2014/01,1434,福懋興業,18990693.0,56984796.0,75975489.0,9835358.0,12821538.00,22656896.0,16846646.0,108843.00,10347095.0,23027508.00,-22723.00,50307369.00,--,--,3011224.00,53318593.0,0.0,0.00,2613228.0,29.91,
2014/01,1435,中福國際,379725.0,737202.0,1116927.0,2623.0,167387.00,170010.0,1397801.0,1302.00,-292895.0,--,-159275.00,946933.00,--,--,-16.00,946917.0,0.0,0.00,14424000.0,7.55,
2014/01,1436,華友聯,4798448.0,381753.0,5180201.0,3128578.0,3333.00,3131911.0,600000.0,245201.00,1203089.0,0.00,--,--,--,--,--,2048290.0,0.0,0.00,0.0,34.14,
2014/01,1437,勤益投控,1107794.0,8354978.0,9462772.0,1409114.0,3452988.00,4862102.0,2039649.0,316664.00,2058848.0,155869.00,-3396.00,4567634.00,--,--,33036.00,4600670.0,0.0,0.00,220000.0,22.42,
2014/01,1438,裕豐,603251.0,2435.0,605686.0,2426.0,69375.00,71801.0,1024115.0,81330.00,-571560.0,0.00,0.00,--,--,--,--,533885.0,0.0,--,0.0,5.21,
2014/01,1439,中和羊毛,1459053.0,771252.0,2230305.0,9616.0,148429.00,158045.0,920000.0,8686.00,1143574.0,0.00,0.00,--,--,--,--,2072260.0,0.0,0.00,0.0,22.52,
2014/01,1440,南紡,9242919.0,28553783.0,37796702.0,5363025.0,6426007.00,11789032.0,15926328.0,75112.00,7800372.0,1895529.00,--,25697341.00,--,--,310329.00,26007670.0,0.0,0.00,0.0,16.14,
2014/01,1441,大東紡織,715589.0,1997337.0,2712926.0,678185.0,970308.00,1648493.0,917531.0,17089.00,137045.0,12556.00,-19788.00,1064433.00,--,--,--,1064433.0,0.0,0.00,1954000.0,11.85,
2014/01,1442,名軒,10965546.0,622861.0,11588407.0,2575097.0,4319289.00,6894386.0,2110321.0,519447.00,2064366.0,-113.00,0.00,4694021.00,--,--,0.00,4694021.0,0.0,0.00,0.0,22.24,
2014/01,1443,立益紡織,1997478.0,3635127.0,5632605.0,3411240.0,802805.00,4214045.0,1353430.0,701.00,244607.0,-47040.00,-9056.00,1542642.00,--,--,-124082.00,1418560.0,0.0,0.00,460610.0,11.44,
2014/01,1444,力麗,5125572.0,11131047.0,16256619.0,3168131.0,878506.00,4046637.0,9117171.0,282177.00,1711450.0,388731.00,-68156.00,11431373.00,--,--,778609.00,12209982.0,0.0,0.00,13817009.0,12.73,
2014/01,1445,大宇紡織,1102653.0,1186315.0,2288968.0,141003.0,208431.00,349434.0,1386670.0,172064.00,354807.0,25993.00,0.00,1939534.00,--,--,0.00,1939534.0,0.0,0.00,0.0,13.99,
2014/01,1446,宏和,3023118.0,781996.0,3805114.0,258159.0,1601312.00,1859471.0,1386215.0,297632.00,257531.0,4265.00,0.00,1945643.00,--,--,0.00,1945643.0,0.0,0.00,0.0,14.04,
2014/01,1447,力鵬,11989397.0,8622478.0,20611875.0,8960395.0,799696.00,9760091.0,7917638.0,52766.00,2603382.0,88627.00,-363621.00,10298792.00,--,--,552992.00,10851784.0,0.0,0.00,72577545.0,14.32,
2014/01,1449,佳和實業,2140045.0,1713698.0,3853743.0,2844449.0,622629.00,3467078.0,3062941.0,28504.00,-2871517.0,-44334.00,-80515.00,95079.00,--,--,291586.00,386665.0,0.0,0.00,5065404.0,0.32,
2014/01,1451,年興紡織,7286037.0,6897058.0,14183095.0,2864653.0,673075.00,3537728.0,4000000.0,393116.00,5880369.0,273634.00,--,10547119.00,--,--,98248.00,10645367.0,0.0,0.00,0.0,26.37,
2014/01,1452,宏益,1542761.0,945051.0,2487812.0,280338.0,64155.00,344493.0,1326414.0,151652.00,697146.0,-31893.00,--,--,--,--,--,2143319.0,0.0,0.00,0.0,16.16,
2014/01,1453,大將,708524.0,419244.0,1127768.0,84179.0,54910.00,139089.0,838040.0,405.00,146963.0,3852.00,-13241.00,976019.00,--,--,12660.00,988679.0,0.0,0.00,1556000.0,11.87,
2014/01,1454,台富,1102886.0,1038397.0,2141283.0,380502.0,117081.00,497583.0,1403098.0,55713.00,132294.0,144210.00,-91622.00,1643693.00,--,--,7.00,1643700.0,0.0,0.00,9175103.0,12.53,
2014/01,1455,集盛,6251461.0,7874044.0,14125505.0,4880585.0,1639910.00,6520495.0,6117634.0,360356.00,1126866.0,154.00,--,7605010.00,--,--,--,7605010.0,0.0,0.00,0.0,12.43,
2014/01,1456,怡華,1630565.0,2072751.0,3703316.0,1398355.0,1241002.00,2639357.0,2130000.0,21702.00,-129306.0,-958437.00,0.00,1063959.00,--,--,0.00,1063959.0,0.0,0.00,0.0,5.0,
2014/01,1457,宜進,1795485.0,6812711.0,8608196.0,1997524.0,2069830.00,4067354.0,3178746.0,299037.00,245787.0,118899.00,-261884.00,3580585.00,--,--,960257.00,4540842.0,0.0,0.00,64781032.0,14.15,
2014/01,1459,聯發紡織,2563437.0,4416333.0,6979770.0,1460465.0,1546612.00,3007077.0,3586289.0,273661.00,722919.0,-228881.00,-526664.00,3827324.00,--,--,145369.00,3972693.0,0.0,0.00,43081531.0,12.13,
2014/01,1460,宏遠,5124430.0,3412660.0,8537090.0,2482534.0,1484355.00,3966889.0,4711891.0,125942.00,177508.0,20526.00,-465679.00,4570188.00,--,--,13.00,4570201.0,0.0,0.00,33706585.0,10.45,
2014/01,1463,強盛染整,2170960.0,1144580.0,3315540.0,980399.0,116240.00,1096639.0,1884108.0,189545.00,80918.0,33286.00,-273289.00,1914568.00,--,--,304333.00,2218901.0,0.0,0.00,26589911.0,11.83,
2014/01,1464,得力實業,2717881.0,2582739.0,5300620.0,2441319.0,280548.00,2721867.0,2168960.0,144940.00,43307.0,46624.00,--,2403831.00,--,--,174922.00,2578753.0,0.0,0.00,0.0,11.08,
2014/01,1465,偉全實業,2008878.0,868685.0,2877563.0,469816.0,74583.00,544399.0,863394.0,353488.00,496689.0,51023.00,--,1764594.00,--,--,568570.00,2333164.0,0.0,0.00,0.0,20.44,
2014/01,1466,聚隆,1635792.0,1332659.0,2968451.0,1061912.0,237660.00,1299572.0,997875.0,319925.00,351571.0,0.00,-492.00,1668879.00,--,--,0.00,1668879.0,0.0,0.00,68884.0,16.74,
2014/01,1467,南緯實業,4048175.0,2642083.0,6690258.0,2571173.0,1717990.00,4289163.0,1682098.0,61184.00,352267.0,-177403.00,--,1918146.00,--,--,482949.00,2401095.0,0.0,0.00,0.0,11.4,
2014/01,1468,昶和纖維,1257244.0,1278310.0,2535554.0,745098.0,508246.00,1253344.0,1604053.0,26753.00,-474102.0,68312.00,--,1225016.00,--,--,57194.00,1282210.0,0.0,0.00,0.0,7.64,
2014/01,1469,理隆纖維,493791.0,1328447.0,1822238.0,251568.0,21890.00,273458.0,1246000.0,455920.00,-153162.0,--,--,1548758.00,--,--,22.00,1548780.0,0.0,0.00,0.0,12.43,
2014/01,1470,大統染,640856.0,428594.0,1069450.0,126791.0,18534.00,145325.0,857670.0,6918.00,85209.0,-25672.00,--,--,--,--,--,924125.0,0.0,0.00,0.0,10.77,
2014/01,1471,首利,2102603.0,1666339.0,3768942.0,1168270.0,4849.00,1173119.0,2014677.0,450239.00,-16727.0,147634.00,--,2595823.00,--,--,--,2595823.0,0.0,0.00,0.0,12.88,
2014/01,1472,三洋紡,386957.0,626261.0,1013218.0,600058.0,78527.00,678585.0,716500.0,25500.00,-307631.0,-3615.00,-59604.00,371150.00,--,--,-36517.00,334633.0,0.0,0.00,2208204.0,5.34,
2014/01,1473,台南企業,6607297.0,1893538.0,8500835.0,2478276.0,1164430.00,3642706.0,1468750.0,834083.00,2044708.0,39359.00,-55030.00,4331870.00,--,--,526259.00,4858129.0,24000.0,0.00,1814000.0,29.86,
2014/01,1474,弘裕,1994552.0,1452257.0,3446809.0,1534631.0,155610.00,1690241.0,1337880.0,8793.00,447067.0,4644.00,-41816.00,1756568.00,--,--,--,1756568.0,0.0,0.00,3891000.0,13.52,
2014/01,1475,本盟光電,133481.0,477369.0,610850.0,297578.0,34910.00,332488.0,525168.0,188125.00,-374228.0,-4465.00,--,334600.00,--,--,-56238.00,278362.0,0.0,0.00,0.0,6.37,
2014/01,1476,儒鴻,7281255.0,6121924.0,13403179.0,4312142.0,263579.00,4575721.0,2509494.0,1152238.00,5103149.0,52209.00,--,8817090.00,--,--,10368.00,8827458.0,0.0,0.00,0.0,35.13,
2014/01,1477,聚陽實業,6090964.0,4588765.0,10679729.0,4255400.0,521974.00,4777374.0,1696996.0,1286315.00,2855945.0,32698.00,--,5871954.00,--,--,30401.00,5902355.0,0.0,0.00,0.0,34.6,
2014/01,1503,士電,11982866.0,21277142.0,33260008.0,8003087.0,4114966.00,12118053.0,5209722.0,2561579.00,12762439.0,171730.00,--,20705470.00,--,--,436485.00,21141955.0,0.0,0.00,0.0,39.74,
2014/01,1504,東元電機,40774221.0,37415022.0,78189243.0,19140433.0,10048223.00,29188656.0,20026929.0,7532922.00,17467637.0,272417.00,-321563.00,44978342.00,--,--,4022245.00,49000587.0,1168528.0,0.00,22443022.0,22.71,
2014/01,1506,正道,994981.0,1266466.0,2261447.0,589194.0,318974.00,908168.0,1222516.0,72492.00,-69791.0,2084.00,--,1227301.00,--,--,125978.00,1353279.0,0.0,0.00,0.0,10.04,
2014/01,1507,永大機電,20211357.0,8887790.0,29099147.0,16401761.0,1740416.00,18142177.0,4108200.0,238867.00,5596358.0,920570.00,-69411.00,10794584.00,--,--,162386.00,10956970.0,0.0,0.00,2129800.0,26.41,
2014/01,1512,瑞利,2878331.0,3005238.0,5883569.0,2504744.0,1420345.00,3925089.0,1818025.0,40369.00,-16301.0,44767.00,--,1886860.00,--,--,71620.00,1958480.0,0.0,0.00,0.0,10.38,
2014/01,1513,中興電,7941423.0,6371689.0,14313112.0,4678777.0,1497424.00,6176201.0,4800000.0,371532.00,2380557.0,454764.00,-129793.00,7877060.00,--,--,259851.00,8136911.0,0.0,0.00,10329917.0,16.77,
2014/01,1514,亞力電機,2793340.0,1788654.0,4581994.0,1530198.0,349013.00,1879211.0,2010670.0,58393.00,617918.0,2076.00,-41616.00,2647441.00,--,--,55342.00,2702783.0,0.0,0.00,2362712.0,13.32,
2014/01,1515,力山,2839767.0,2263019.0,5102786.0,2251176.0,508411.00,2759587.0,1814735.0,433.00,332449.0,170766.00,--,2318383.00,--,--,24816.00,2343199.0,0.0,0.00,0.0,12.78,
2014/01,1516,川飛,18368.0,241246.0,259614.0,83941.0,20.00,83961.0,253147.0,1705.00,-79199.0,0.00,0.00,--,--,--,--,175653.0,0.0,0.00,0.0,6.94,
2014/01,1517,利奇機械,3802477.0,1800128.0,5602605.0,897832.0,812917.00,1710749.0,2278250.0,38010.00,1093231.0,40828.00,--,3450319.00,--,--,441537.00,3891856.0,0.0,0.00,0.0,15.14,
2014/01,1519,華城電機,3893831.0,1740022.0,5633853.0,2199546.0,421225.00,2620771.0,2610585.0,1033.00,404457.0,-8264.00,--,3007811.00,--,--,5271.00,3013082.0,0.0,0.00,0.0,11.52,
2014/01,1521,大億,1933523.0,1354367.0,3287890.0,1315281.0,269230.00,1584511.0,762300.0,60472.00,873714.0,6893.00,--,1703379.00,--,--,--,1703379.0,0.0,0.00,0.0,22.35,
2014/01,1522,堤維西,10543795.0,10530634.0,21074429.0,9985124.0,4741452.00,14726576.0,3128979.0,1299621.00,644315.0,80752.00,-5996.00,5147671.00,--,--,1200182.00,6347853.0,0.0,0.00,939707.0,16.5,
2014/01,1524,耿鼎企業,1299601.0,3650481.0,4950082.0,1661733.0,1219864.00,2881597.0,1795386.0,164619.00,104454.0,4026.00,0.00,--,0.00,--,--,2068485.0,0.0,--,0.0,11.53,
2014/01,1525,江申工業,955182.0,2605170.0,3560352.0,435478.0,264851.00,700329.0,692454.0,1251.00,2123691.0,42627.00,0.00,2860023.00,--,--,--,2860023.0,0.0,0.00,0.0,41.3,
2014/01,1526,日馳,560022.0,436206.0,996228.0,254277.0,246627.00,500904.0,500000.0,--,-5814.0,1138.00,--,495324.00,--,--,--,495324.0,0.0,0.00,0.0,9.91,
2014/01,1527,鑽全,11398094.0,1095961.0,12494055.0,9437410.0,22516.00,9459926.0,1532896.0,305.00,1543232.0,-42304.00,0.00,--,--,--,--,3034129.0,0.0,0.00,0.0,19.79,
2014/01,1528,恩德,3545245.0,1183081.0,4728326.0,1807325.0,809980.00,2617305.0,1470000.0,304206.00,326560.0,10680.00,0.00,2111446.00,--,--,-425.00,2111021.0,0.0,0.00,0.0,14.36,
2014/01,1529,樂士,142949.0,445320.0,588269.0,145677.0,14892.00,160569.0,2497089.0,2320.00,-2071709.0,0.00,0.00,427700.00,0.00,--,0.00,427700.0,0.0,0.00,0.0,1.71,
2014/01,1530,亞崴機電,3478920.0,2105458.0,5584378.0,2422388.0,541774.00,2964162.0,919945.0,218147.00,1338388.0,12035.00,0.00,2488515.00,--,--,131701.00,2620216.0,0.0,0.00,0.0,27.05,
2014/01,1531,高林股,4030842.0,1854756.0,5885598.0,1194413.0,371509.00,1565922.0,1931511.0,338901.00,1990895.0,58369.00,0.00,4319676.00,--,--,0.00,4319676.0,0.0,0.00,0.0,22.36,
2014/01,1532,勤美,23857452.0,15156876.0,39014328.0,13068941.0,6279244.00,19348185.0,3859374.0,1553399.00,6575323.0,553778.00,--,12541874.00,--,--,7124269.00,19666143.0,0.0,0.00,0.0,32.5,
2014/01,1533,車王電,2748580.0,1335066.0,4083646.0,1324234.0,622403.00,1946637.0,964152.0,275871.00,905837.0,21058.00,-29900.00,2137018.00,--,--,-9.00,2137009.0,0.0,0.00,1658000.0,22.55,
